"REF_DATE","GEO","DGUID","Traveller characteristics","Traveller type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-03","Emerson","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297001748","199.42.1","19857","","p","","0"
"2025-03","Emerson","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297001749","199.42.2","5933","","p","","0"
"2025-03","Emerson","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297001750","199.42.3","13924","","p","","0"
"2025-03","Gretna","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297001980","200.41.1","1191","","p","","0"
"2025-03","Gretna","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297001981","200.41.2","971","","p","","0"
"2025-03","Gretna","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297001982","200.41.3","220","","p","","0"
"2025-03","Gretna","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297001983","200.42.1","1191","","p","","0"
"2025-03","Gretna","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297001984","200.42.2","971","","p","","0"
"2025-03","Gretna","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297001985","200.42.3","220","","p","","0"
"2025-03","Snowflake","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297002215","201.41.1","13","","p","","0"
"2025-03","Snowflake","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297002216","201.41.2","4","","p","","0"
"2025-03","Snowflake","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297002217","201.41.3","9","","p","","0"
"2025-03","Snowflake","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297002218","201.42.1","13","","p","","0"
"2025-03","Snowflake","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297002219","201.42.2","4","","p","","0"
"2025-03","Snowflake","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297002220","201.42.3","9","","p","","0"
"2025-03","Windygates","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297002450","202.41.1","191","","p","","0"
"2025-03","Windygates","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297002451","202.41.2","88","","p","","0"
"2025-03","Windygates","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297002452","202.41.3","103","","p","","0"
"2025-03","Windygates","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297002453","202.42.1","191","","p","","0"
"2025-03","Windygates","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297002454","202.42.2","88","","p","","0"
"2025-03","Windygates","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297002455","202.42.3","103","","p","","0"
"2025-03","Winkler","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297002685","203.41.1","1991","","p","","0"
"2025-03","Winkler","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297002686","203.41.2","1780","","p","","0"
"2025-03","Winkler","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297002687","203.41.3","211","","p","","0"
"2025-03","Winkler","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297002688","203.42.1","1991","","p","","0"
"2025-03","Winkler","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297002689","203.42.2","1780","","p","","0"
"2025-03","Winkler","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297002690","203.42.3","211","","p","","0"
"2025-03","Western Manitoba","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297002920","204.41.1","6130","","p","","0"
"2025-03","Western Manitoba","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297002921","204.41.2","2654","","p","","0"
"2025-03","Western Manitoba","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297002922","204.41.3","3476","","p","","0"
"2025-03","Western Manitoba","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297002923","204.42.1","6130","","p","","0"
"2025-03","Western Manitoba","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297002924","204.42.2","2654","","p","","0"
"2025-03","Western Manitoba","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297002925","204.42.3","3476","","p","","0"
"2025-03","Boissevain","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297003155","205.41.1","3597","","p","","0"
"2025-03","Boissevain","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297003156","205.41.2","1411","","p","","0"
"2025-03","Boissevain","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297003157","205.41.3","2186","","p","","0"
"2025-03","Boissevain","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297003158","205.42.1","3597","","p","","0"
"2025-03","Boissevain","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297003159","205.42.2","1411","","p","","0"
"2025-03","Boissevain","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297003160","205.42.3","2186","","p","","0"
"2025-03","Brandon","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297003390","206.41.1","26","","p","","0"
"2025-03","Brandon","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297003391","206.41.2","23","","p","","0"
"2025-03","Brandon","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297003392","206.41.3","3","","p","","0"
"2025-03","Brandon","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297003393","206.42.1","26","","p","","0"
"2025-03","Brandon","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297003394","206.42.2","23","","p","","0"
"2025-03","Brandon","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297003395","206.42.3","3","","p","","0"
"2025-03","Coulter","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297003625","207.41.1","379","","p","","0"
"2025-03","Coulter","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297003626","207.41.2","118","","p","","0"
"2025-03","Coulter","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297003627","207.41.3","261","","p","","0"
"2025-03","Coulter","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297003628","207.42.1","379","","p","","0"
"2025-03","Coulter","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297003629","207.42.2","118","","p","","0"
"2025-03","Coulter","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297003630","207.42.3","261","","p","","0"
"2025-03","Goodlands","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297003860","208.41.1","654","","p","","0"
"2025-03","Goodlands","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297003861","208.41.2","437","","p","","0"
"2025-03","Goodlands","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297003862","208.41.3","217","","p","","0"
